,ind,timestamp,latitude,longitude,country
6553,6553,2019-09-30 06:42:35,-62.9651,-164.763,Albania
6554,6554,2020-08-04 19:00:23,41.7772,127.907,Barbados
6555,6555,2021-11-29 05:22:27,8.99317,-41.284,Croatia
6556,6556,2021-01-28 06:51:46,-87.4808,-41.2351,Dominica
6557,6557,2021-01-01 00:50:22,-17.5074,12.8176,Belgium
6558,6558,2019-09-08 03:27:31,-26.4944,-174.009,Guadeloupe
6559,6559,2022-02-17 15:17:51,-50.7814,-111.954,Bouvet Island (Bouvetoya)
6560,6560,2017-12-01 18:29:03,-46.5574,160.149,Brunei Darussalam
6561,6561,2021-01-02 13:16:55,50.4264,-15.8271,Angola
6562,6562,2020-04-19 17:48:36,-76.9287,-112.438,Botswana
6563,6563,2019-03-20 16:52:51,33.9419,112.435,Thailand
6564,6564,2020-12-22 16:16:08,-3.94277,48.997,Sudan
6565,6565,2018-07-15 22:52:56,-27.0761,-98.41,Reunion
6566,6566,2020-11-19 10:06:13,-39.225,-71.6593,Cape Verde
6567,6567,2022-09-02 07:22:12,-68.2361,-3.78595,French Polynesia
6568,6568,2021-08-27 23:43:21,-87.4286,-141.383,Afghanistan
6569,6569,2022-07-11 06:20:34,-83.1105,-161.928,Algeria
6570,6570,2020-07-29 05:24:58,-84.4203,-142.539,France
6571,6571,2019-02-14 01:13:52,-72.5021,-128.903,Finland
6572,6572,2022-08-16 03:27:17,-78.0438,59.3295,Greece
6573,6573,2022-08-14 14:49:03,-84.4203,-142.539,France
6574,6574,2020-05-04 11:42:55,-9.84666,59.1601,United States Minor Outlying Islands
6575,6575,2020-12-29 22:59:37,81.7192,61.5152,Dominican Republic
6576,6576,2018-05-09 10:38:34,-77.5528,-162.057,Paraguay
6577,6577,2020-11-28 04:41:39,-88.2481,-154.017,Peru
6578,6578,2021-03-28 02:58:20,-83.1105,-161.928,Algeria
6579,6579,2020-06-13 19:31:33,-89.9787,-173.293,Albania
6580,6580,2020-06-16 11:54:58,50.0838,-43.335,Palestinian Territory
6581,6581,2020-04-08 13:45:32,-88.8298,-170.188,Albania
6582,6582,2020-05-14 23:35:33,-83.1105,-161.928,Algeria
6583,6583,2018-11-12 01:21:49,-89.3669,-170.886,Azerbaijan
6584,6584,2022-06-08 14:34:18,-54.8887,-87.4187,Belarus
6585,6585,2022-02-06 02:41:02,-77.5528,-162.057,Paraguay
6586,6586,2017-11-04 07:10:22,53.9251,105.744,Burkina Faso
6587,6587,2020-05-17 08:03:45,-7.30507,163.03,Myanmar
6588,6588,2020-12-26 01:16:06,-88.0192,-169.911,Afghanistan
6589,6589,2019-09-01 20:52:19,1.81728,-67.4792,Mexico
6590,6590,2020-07-27 19:23:21,-82.0198,-155.211,Australia
6591,6591,2018-09-04 18:29:20,-35.6017,130.416,American Samoa
6592,6592,2018-11-14 05:17:33,38.5424,155.481,United Kingdom
6593,6593,2018-03-24 00:13:38,-49.6448,-9.43543,Australia
6594,6594,2020-05-08 15:31:40,-71.9986,-100.729,Bouvet Island (Bouvetoya)
6595,6595,2018-05-06 20:18:07,-48.7981,-29.1818,Brunei Darussalam
6596,6596,2019-11-04 18:03:17,73.5148,-179.264,Uzbekistan
6597,6597,2021-05-29 19:37:04,-57.8716,-91.4919,Chile
6598,6598,2022-10-14 17:59:16,-7.9967,-106.765,Cyprus
6599,6599,2019-12-30 05:13:46,-78.2104,-120.292,Christmas Island
6600,6600,2019-05-18 16:12:43,-16.5996,-135.471,Saint Martin
6601,6601,2018-12-17 03:45:05,57.7097,2.20236,Greenland
6602,6602,2019-06-06 07:40:48,-88.0192,-169.911,Afghanistan
6603,6603,2020-08-09 23:14:20,-78.7227,-74.4154,Madagascar
6604,6604,2018-10-10 13:39:29,-76.9287,-112.438,Botswana
6605,6605,2019-04-14 22:44:46,-51.528,-143.699,Albania
6606,6606,2021-08-21 10:12:19,-80.9436,-47.4846,Cuba
6607,6607,2020-07-13 00:20:06,-68.2361,-3.78595,French Polynesia
6608,6608,2021-11-01 14:50:12,-62.2925,-179.099,Bahrain
6609,6609,2021-03-02 18:54:43,-62.2925,-179.099,Bahrain
6610,6610,2022-02-28 02:05:38,-78.0438,59.3295,Greece
6611,6611,2022-05-04 05:22:03,-51.0419,-62.0301,Barbados
6612,6612,2017-11-24 13:16:42,-37.0563,-99.6912,Central African Republic
6613,6613,2019-10-26 09:38:03,4.80321,6.18758,Burkina Faso
6614,6614,2022-07-09 08:19:53,-67.7278,-174.505,Bolivia
6615,6615,2022-01-31 18:53:34,-25.2428,-32.8992,Wallis and Futuna
6616,6616,2018-06-04 12:29:49,-38.7991,-4.01005,Bulgaria
6617,6617,2019-02-10 19:02:22,4.57607,-175.431,Germany
6618,6618,2020-05-26 18:30:36,-63.9994,178.891,India
6619,6619,2017-11-19 05:25:47,-89.63,-179.022,Argentina
6620,6620,2018-04-06 07:54:03,-3.13868,8.4195,Congo
6621,6621,2019-12-28 09:51:15,-88.8298,-170.188,Albania
6622,6622,2021-07-04 03:43:49,-87.666,-137.784,Brazil
6623,6623,2021-05-08 18:35:31,-19.6182,161.768,Syrian Arab Republic
6624,6624,2018-01-30 19:43:30,-54.8887,-87.4187,Belarus
6625,6625,2020-06-07 13:39:07,20.6186,-78.3281,Belgium
6626,6626,2021-10-11 04:00:36,-83.1105,-161.928,Algeria
6627,6627,2019-10-13 02:59:05,-70.6223,-95.2389,Cuba
6628,6628,2021-09-15 20:06:53,64.3788,68.345,Mexico
6629,6629,2018-08-25 16:10:50,-49.6448,-9.43543,Australia
6630,6630,2021-12-12 17:54:13,-50.7814,-111.954,Bouvet Island (Bouvetoya)
6631,6631,2017-12-10 22:59:33,72.3119,-66.4951,Haiti
6632,6632,2022-09-12 09:11:35,-81.6449,-106.382,Bhutan
6633,6633,2018-09-02 10:13:09,86.8189,-91.7252,Guyana
6634,6634,2018-12-29 05:42:13,-43.2203,-2.78657,Antigua and Barbuda
6635,6635,2020-12-08 03:03:04,-57.3672,167.621,Switzerland
6636,6636,2018-04-13 08:18:23,-28.1579,73.2111,Bahamas
6637,6637,2020-07-10 00:48:56,-86.1194,-132.903,Suriname
6638,6638,2020-11-05 21:09:13,-87.4373,-148.065,Austria
6639,6639,2021-08-08 17:21:35,-88.8298,-170.188,Albania
6640,6640,2021-09-10 10:12:24,-67.7278,-174.505,Bolivia
6641,6641,2019-03-02 12:08:18,-65.3952,-175.249,Argentina
6642,6642,2018-03-01 05:07:01,-52.0531,156.622,Maldives
6643,6643,2022-06-13 21:23:39,-82.1451,-154.711,American Samoa
6644,6644,2019-11-22 16:31:27,-89.63,-179.022,Argentina
6645,6645,2019-06-18 05:17:37,-62.5143,-114.548,Colombia
6646,6646,2017-10-21 18:05:01,-82.6913,-93.4966,Angola
6647,6647,2021-02-25 20:27:14,-68.4058,-113.986,Egypt
6648,6648,2022-04-28 05:25:57,59.093,-72.9129,Monaco
6649,6649,2019-04-28 01:39:56,-88.0192,-169.911,Afghanistan
6650,6650,2022-06-21 16:20:50,-88.0192,-169.911,Afghanistan
6651,6651,2022-09-12 20:13:04,0.126444,166.708,Latvia
6652,6652,2018-11-28 08:21:12,-78.2534,-170.668,Egypt
6653,6653,2018-08-12 22:45:41,-5.34445,-177.924,Armenia
6654,6654,2020-10-26 07:15:55,-44.2939,-159.977,Korea
6655,6655,2021-06-17 04:21:55,-63.6774,-118.407,Dominican Republic
6656,6656,2018-12-29 11:27:19,-86.2476,-171.577,Aruba
6657,6657,2018-04-17 11:39:32,62.1353,-6.32455,Madagascar
6658,6658,2021-04-11 17:25:02,-65.9079,-143.845,Mozambique
6659,6659,2021-02-13 01:36:34,-51.4908,-55.086,Falkland Islands (Malvinas)
6660,6660,2019-02-01 11:00:19,-54.5264,73.4883,Bouvet Island (Bouvetoya)
6661,6661,2019-10-04 16:17:47,12.7963,-42.1182,Fiji
6662,6662,2022-01-31 10:43:00,-63.2374,-85.1402,Brunei Darussalam
6663,6663,2021-01-23 19:59:57,-72.6373,-105.812,Costa Rica
6664,6664,2020-06-21 09:40:51,-66.6528,-160.608,Belize
6665,6665,2018-11-10 14:45:56,-87.9073,-153.482,Bolivia
6666,6666,2022-09-30 10:06:46,-62.523,37.1975,Macao
6667,6667,2020-12-01 16:55:02,-53.1601,-97.0505,Afghanistan
6668,6668,2019-10-15 05:35:51,-68.2538,-171.706,Antarctica (the territory South of 60 deg S)
6669,6669,2019-07-26 05:32:53,-55.048,-85.7389,Sweden
6670,6670,2020-10-12 12:57:53,-28.1579,73.2111,Bahamas
6671,6671,2019-06-19 07:38:50,-38.5336,63.0323,Armenia
6672,6672,2019-07-09 13:28:48,-68.2538,-171.706,Antarctica (the territory South of 60 deg S)
6673,6673,2018-02-17 21:00:45,-77.34,-129.082,Chile
6674,6674,2018-04-06 16:54:01,47.0116,-98.8568,Vanuatu
6675,6675,2022-01-22 09:26:46,39.0398,35.7667,Guernsey
6676,6676,2018-02-12 07:42:14,-65.9079,-143.845,Mozambique
6677,6677,2017-11-22 20:41:44,-65.5937,-135.126,Cote d'Ivoire
6678,6678,2019-09-24 19:17:13,10.8481,-15.5094,Bangladesh
6679,6679,2020-03-17 22:05:58,-37.0563,-99.6912,Central African Republic
6680,6680,2020-09-06 18:52:17,-24.8545,162.173,Azerbaijan
6681,6681,2018-07-03 22:18:42,-77.4732,-161.087,Bolivia
6682,6682,2019-02-10 06:51:48,-5.04594,28.0201,Korea
6683,6683,2019-11-10 13:58:20,14.4651,76.7079,Bouvet Island (Bouvetoya)
6684,6684,2018-07-01 04:14:39,-55.7317,-95.9911,Brunei Darussalam
6685,6685,2018-09-24 10:31:08,-40.6367,116.09,Aruba
6686,6686,2019-03-19 15:36:08,23.4057,-132.923,Benin
6687,6687,2020-09-03 02:03:47,-88.0192,-169.911,Afghanistan
6688,6688,2018-09-04 12:24:51,-89.4584,-134.271,Andorra
6689,6689,2020-04-29 21:54:21,-34.3232,-121.58,Cocos (Keeling) Islands
6690,6690,2019-07-02 17:39:04,-81.0982,-151.289,Angola
6691,6691,2018-04-26 07:22:55,-50.7994,-27.0871,Switzerland
6692,6692,2021-03-17 20:06:42,-28.9498,-165.807,Anguilla
6693,6693,2020-11-13 06:42:09,-89.63,-179.022,Argentina
6694,6694,2018-09-17 07:47:36,-88.8298,-170.188,Albania
6695,6695,2019-06-20 02:56:31,38.5004,-28.6837,Nicaragua
6696,6696,2019-06-27 03:58:02,-85.2391,-26.6006,Bosnia and Herzegovina
6697,6697,2018-10-30 13:14:39,-89.63,-179.022,Argentina
6698,6698,2021-11-09 18:10:23,-76.9287,-112.438,Botswana
6699,6699,2018-02-09 22:00:10,-77.862,-69.5519,Bulgaria
6700,6700,2022-09-16 08:13:32,-89.63,-179.022,Argentina
6701,6701,2021-12-14 10:12:02,-76.8585,-124.342,United Kingdom
6702,6702,2017-11-02 15:08:47,-29.5105,118.858,Canada
6703,6703,2022-01-07 00:04:18,-50.8291,-40.8846,Azerbaijan
6704,6704,2020-10-30 10:36:52,-88.8298,-170.188,Albania
6705,6705,2021-03-19 16:31:21,-86.2476,-171.577,Aruba
6706,6706,2019-09-26 20:16:00,-61.8455,-120.276,French Guiana
6707,6707,2022-05-15 09:34:18,-75.7662,-171.892,Afghanistan
6708,6708,2020-08-02 22:27:57,-87.4808,-41.2351,Dominica
6709,6709,2020-03-16 20:48:50,-72.8947,61.9501,Nicaragua
6710,6710,2021-09-13 19:02:19,85.7243,68.5696,Lao People's Democratic Republic
6711,6711,2019-07-17 06:54:18,-76.0527,-179.049,Ecuador
6712,6712,2021-05-10 20:22:50,-73.274,-175.376,Colombia
6713,6713,2022-03-05 05:59:14,-19.5096,-89.8726,Qatar
6714,6714,2020-06-08 13:13:05,-87.7674,67.956,Saint Kitts and Nevis
6715,6715,2018-07-22 00:55:53,-89.63,-179.022,Argentina
6716,6716,2020-10-26 14:16:36,-86.2326,-144.71,Costa Rica
6717,6717,2022-09-07 16:35:00,-58.7512,-162.324,Netherlands
6718,6718,2017-11-29 19:56:52,6.08631,-127.592,Benin
6719,6719,2019-05-07 10:05:36,-89.63,-179.022,Argentina
6720,6720,2021-12-06 02:24:18,-87.7186,-111.221,Antigua and Barbuda
6721,6721,2021-07-26 08:47:02,-65.3952,-175.249,Argentina
6722,6722,2019-05-12 04:50:45,-53.3112,18.8692,Azerbaijan
6723,6723,2019-02-03 19:30:20,-83.4105,-150.788,Bangladesh
6724,6724,2021-08-23 03:35:43,-87.0626,-90.4299,Sierra Leone
6725,6725,2019-11-01 02:55:22,-15.7069,-159.426,Estonia
6726,6726,2019-10-29 20:30:09,31.3498,104.493,Saint Martin
6727,6727,2022-07-07 02:51:57,-40.3888,-11.7303,Lebanon
6728,6728,2020-04-30 22:39:25,-86.4063,-136.657,Aruba
6729,6729,2018-02-24 15:18:47,6.92635,26.1368,Armenia
6730,6730,2022-02-01 01:05:44,68.4441,94.3863,Afghanistan
6731,6731,2021-06-08 19:10:49,-86.5675,-149.565,British Indian Ocean Territory (Chagos Archipelago)
6732,6732,2022-06-12 04:23:50,-57.8716,-91.4919,Chile
6733,6733,2021-10-25 17:50:46,-1.18147,-106.896,Montserrat
6734,6734,2019-04-24 00:32:20,-11.2226,17.775,Comoros
6735,6735,2021-03-22 09:22:31,-79.5566,-124.716,Anguilla
6736,6736,2018-05-22 05:14:04,-89.3669,-170.886,Azerbaijan
6737,6737,2017-12-10 20:29:41,-88.3754,-164.273,Afghanistan
6738,6738,2018-02-09 09:05:11,-42.9564,-23.6989,Myanmar
6739,6739,2019-02-24 07:36:18,57.9567,160.889,Vanuatu
6740,6740,2022-09-29 22:58:19,-19.6583,90.4449,Saint Pierre and Miquelon
6741,6741,2020-03-24 20:52:35,-62.9912,-142.837,Denmark
6742,6742,2021-05-26 08:16:41,-17.8578,24.4677,Jamaica
6743,6743,2021-03-05 06:51:09,-51.0408,-76.3881,Russian Federation
6744,6744,2022-10-13 18:52:06,-80.6511,41.6297,Antarctica (the territory South of 60 deg S)
6745,6745,2019-03-18 10:09:06,77.0753,-16.7824,Turkey
6746,6746,2020-02-03 01:02:11,-86.4063,-136.657,Aruba
6747,6747,2019-04-23 08:01:32,-63.5213,141.538,Saint Barthelemy
6748,6748,2020-03-01 21:11:33,72.608,-96.7803,Isle of Man
6749,6749,2018-04-16 07:39:46,-88.4642,-171.061,Antarctica (the territory South of 60 deg S)
6750,6750,2019-07-02 09:45:50,-63.9369,19.3207,Nigeria
6751,6751,2019-11-23 07:29:23,-22.3455,71.5341,Serbia
6752,6752,2018-08-30 02:13:50,-4.98352,152.512,Saudi Arabia
6753,6753,2019-07-13 04:54:27,89.6431,53.493,Tajikistan
6754,6754,2018-02-16 03:45:18,16.25,-147.553,Libyan Arab Jamahiriya
6755,6755,2022-08-20 07:15:07,-86.4791,-169.547,Algeria
6756,6756,2020-11-05 01:58:15,8.10741,-152.898,Nigeria
6757,6757,2021-07-25 09:58:47,-67.5454,-177.751,Benin
6758,6758,2019-01-25 17:05:26,-24.2856,-78.4972,Greenland
6759,6759,2019-11-04 09:45:32,61.6216,139.869,Zambia
6760,6760,2022-10-13 07:21:59,-69.8132,-173.161,Heard Island and McDonald Islands
6761,6761,2019-04-09 14:02:37,-63.5881,-165.33,Comoros
6762,6762,2019-11-06 19:03:02,-86.4063,-136.657,Aruba
6763,6763,2018-11-17 15:56:37,-16.0956,-67.943,Djibouti
6764,6764,2021-04-04 17:44:46,-4.55665,-50.2289,Central African Republic
6765,6765,2019-09-21 00:52:56,19.3228,-103.443,Belarus
6766,6766,2020-10-23 05:47:06,-84.0716,-6.14558,Canada
6767,6767,2018-06-15 09:55:20,-74.7922,-73.8854,Singapore
6768,6768,2018-09-24 02:24:55,-85.5457,35.281,United States of America
6769,6769,2021-09-28 06:51:00,51.4822,-20.238,Fiji
6770,6770,2021-11-21 22:59:39,-58.8668,44.9303,Kenya
6771,6771,2018-12-19 21:44:40,11.811,-76.1794,Iraq
6772,6772,2019-05-18 00:29:11,11.368,-41.1764,Saint Barthelemy
6773,6773,2022-01-12 02:50:53,-37.1066,-85.6222,Gabon
6774,6774,2020-02-21 09:59:17,2.79187,17.4766,Jersey
6775,6775,2018-09-04 11:15:05,-86.5675,-149.565,British Indian Ocean Territory (Chagos Archipelago)
6776,6776,2022-02-10 06:31:20,-46.7651,153.919,Belgium
6777,6777,2020-11-08 02:42:01,-79.5566,-124.716,Anguilla
6778,6778,2022-10-03 00:33:28,30.9352,-6.02725,Nauru
6779,6779,2020-05-25 02:05:01,44.2701,-90.7141,Ireland
6780,6780,2021-10-16 05:42:44,62.3292,144.293,Djibouti
6781,6781,2021-02-02 21:27:49,63.0387,-69.2727,Norfolk Island
6782,6782,2019-07-22 21:08:04,-58.1254,-92.477,Madagascar
6783,6783,2021-10-27 01:48:34,64.2157,-147.73,Philippines
6784,6784,2022-02-16 07:31:00,-89.3669,-170.886,Azerbaijan
6785,6785,2021-06-05 02:24:53,31.26,-32.8667,Reunion
6786,6786,2019-10-23 12:17:32,42.586,52.6549,Dominica
6787,6787,2019-03-27 13:10:53,75.6399,134.7,Jamaica
6788,6788,2019-01-04 02:30:10,-86.4791,-169.547,Algeria
6789,6789,2021-09-23 13:22:15,-35.0244,-112.763,Paraguay
6790,6790,2021-01-20 19:20:51,-58.0003,2.03539,United States of America
6791,6791,2020-03-18 06:15:26,-29.0923,166.709,Venezuela
6792,6792,2019-12-13 15:33:38,-86.4791,-169.547,Algeria
6793,6793,2021-10-26 02:28:12,-89.4739,-176.154,Argentina
6794,6794,2020-11-19 23:23:19,-74.9273,-88.3905,Botswana
6795,6795,2018-07-14 17:32:41,-18.4997,-115.447,Benin
6796,6796,2018-06-12 12:02:45,0.767797,-31.4575,Cameroon
6797,6797,2022-02-28 10:25:08,-3.94057,150.733,Greece
6798,6798,2019-12-02 18:29:12,-27.6482,172.833,Solomon Islands
6799,6799,2022-04-24 23:43:14,46.4317,-100.484,American Samoa
6800,6800,2021-03-21 11:09:03,48.4439,92.8134,Yemen
6801,6801,2018-04-06 13:38:44,-86.4791,-169.547,Algeria
6802,6802,2018-10-31 16:37:03,-50.2113,-67.5862,Comoros
6803,6803,2021-01-07 15:00:58,-47.4925,54.2059,India
6804,6804,2021-03-29 00:01:08,-68.6347,17.5127,Croatia
6805,6805,2020-10-31 14:15:37,-0.645474,176.203,Cook Islands
6806,6806,2020-10-11 11:07:40,51.4822,-20.238,Fiji
6807,6807,2020-08-15 13:51:39,-86.4791,-169.547,Algeria
6808,6808,2018-06-29 17:37:27,-16.0956,-67.943,Djibouti
6809,6809,2020-04-17 13:20:43,-89.4254,-161.818,Bangladesh
6810,6810,2020-11-23 16:57:20,-79.5566,-124.716,Anguilla
6811,6811,2020-06-15 04:47:23,-88.7963,-150.836,Germany
6812,6812,2022-03-15 16:27:49,-13.5537,10.069,Congo
6813,6813,2019-03-28 09:34:06,-89.9787,-173.293,Albania
6814,6814,2022-09-02 11:34:28,-86.5675,-149.565,British Indian Ocean Territory (Chagos Archipelago)
6815,6815,2020-11-01 15:58:09,-86.4063,-136.657,Aruba
6816,6816,2018-12-02 08:00:52,-86.4791,-169.547,Algeria
6817,6817,2021-03-24 13:58:57,-30.8649,104.405,Kuwait
6818,6818,2018-04-25 15:24:37,-25.7211,89.2783,Heard Island and McDonald Islands
6819,6819,2019-08-26 13:06:51,15.479,-106.903,Lesotho
6820,6820,2020-03-12 08:30:15,18.5495,-5.46611,Hong Kong
6821,6821,2021-04-26 19:54:59,-77.3505,-17.1616,Brunei Darussalam
6822,6822,2019-06-21 17:52:54,9.83462,59.3643,Montserrat
6823,6823,2021-09-16 22:00:32,25.4643,133.114,Colombia
6824,6824,2021-12-04 02:15:08,-86.4791,-169.547,Algeria
6825,6825,2020-02-24 14:55:16,-44.2199,69.4942,United Arab Emirates
6826,6826,2019-12-26 13:38:39,-4.55665,-50.2289,Central African Republic
6827,6827,2019-02-07 02:37:50,11.3088,-53.5554,Armenia
6828,6828,2020-05-26 00:26:03,-86.4791,-169.547,Algeria
6829,6829,2017-12-21 09:55:39,-65.5616,-143.054,Chad
6830,6830,2019-11-28 19:28:10,-88.3754,-164.273,Afghanistan
6831,6831,2020-07-12 22:54:54,-57.4122,99.7319,Holy See (Vatican City State)
6832,6832,2018-11-24 06:23:48,-31.3244,170.568,Tajikistan
6833,6833,2019-05-10 03:03:08,-36.4887,-31.351,Montenegro
6834,6834,2019-08-25 15:54:59,-60.0697,-109.639,Nauru
6835,6835,2022-01-09 18:21:34,-28.0075,-136.039,Mayotte
6836,6836,2019-12-24 01:39:17,-83.4038,-157.864,Barbados
6837,6837,2019-07-24 02:18:42,-82.6949,37.6463,Greece
6838,6838,2017-11-04 04:04:43,-61.694,149.761,Solomon Islands
6839,6839,2018-01-25 10:21:43,-88.4842,109.029,Rwanda
6840,6840,2019-03-28 08:13:23,-0.41971,-21.3441,Peru
6841,6841,2022-06-22 17:44:46,56.8293,-13.3872,Oman
6842,6842,2018-09-10 04:38:34,-67.4789,40.333,Anguilla
6843,6843,2018-01-21 13:30:33,-88.3754,-164.273,Afghanistan
6844,6844,2021-06-06 21:53:11,-22.6915,5.69245,New Caledonia
6845,6845,2020-12-22 00:28:27,16.1107,-175.04,French Polynesia
6846,6846,2018-11-19 05:18:22,-65.3676,-167.484,Greece
6847,6847,2019-08-31 01:57:39,-38.486,-178.944,New Zealand
6848,6848,2020-12-09 06:55:17,-15.8852,57.189,Egypt
6849,6849,2019-11-13 13:26:28,15.771,161.106,Singapore
6850,6850,2020-09-01 22:53:29,36.6922,-61.1978,Italy
6851,6851,2020-06-12 21:10:02,71.486,13.4186,Niger
6852,6852,2020-03-12 05:32:07,-89.9787,-173.293,Albania
6853,6853,2022-06-03 22:22:37,-11.9875,20.1974,Montenegro
6854,6854,2020-03-10 19:27:33,-74.1606,-175.708,Bolivia
6855,6855,2020-02-17 09:24:30,-50.0907,30.4021,New Caledonia
6856,6856,2022-06-17 21:26:31,11.3088,-53.5554,Armenia
6857,6857,2021-11-07 01:26:51,-76.2967,-136.501,Australia
6858,6858,2021-09-10 13:31:29,-79.5566,-124.716,Anguilla
6859,6859,2018-07-20 05:36:07,-62.9912,-142.837,Denmark
6860,6860,2020-07-04 15:35:05,-86.4791,-169.547,Algeria
6861,6861,2022-01-08 03:42:03,-55.757,-157.572,Ecuador
6862,6862,2019-12-21 05:42:26,58.7374,-137.302,Guyana
6863,6863,2022-06-17 08:50:59,-86.5675,-149.565,British Indian Ocean Territory (Chagos Archipelago)
6864,6864,2022-03-16 10:40:03,-24.1841,-102.611,Saint Helena
6865,6865,2020-05-15 16:04:18,-70.3363,-42.7487,Algeria
6866,6866,2021-11-04 08:34:06,-17.1352,-177.856,China
6867,6867,2021-06-07 01:08:57,-88.3754,-164.273,Afghanistan
6868,6868,2018-10-19 14:32:47,-88.3754,-164.273,Afghanistan
6869,6869,2020-03-17 10:12:48,-86.4063,-136.657,Aruba
6870,6870,2021-05-15 01:41:52,54.2049,-21.2151,Norfolk Island
6871,6871,2019-01-13 17:21:53,-88.3754,-164.273,Afghanistan
6872,6872,2020-06-02 17:28:26,36.8203,-54.7721,Ecuador
6873,6873,2020-12-06 18:07:12,-79.9828,-172.235,Aruba
6874,6874,2021-10-10 22:24:10,86.031,86.6039,Taiwan
6875,6875,2019-01-02 20:55:08,5.62317,21.5599,Cyprus
6876,6876,2018-06-12 19:12:06,-86.4791,-169.547,Algeria
6877,6877,2021-03-14 19:03:19,-67.5454,-177.751,Benin
6878,6878,2019-03-18 04:11:07,-86.4791,-169.547,Algeria
6879,6879,2018-03-24 18:47:39,-15.256,-133.769,Bahamas
6880,6880,2021-12-04 02:21:35,-88.3754,-164.273,Afghanistan
6881,6881,2019-01-26 12:24:29,-89.246,55.2097,Cayman Islands
6882,6882,2022-05-29 09:15:18,51.7123,-24.9597,New Caledonia
6883,6883,2019-05-12 08:42:59,68.9152,84.4047,Saudi Arabia
6884,6884,2020-01-18 23:26:00,-58.1254,-92.477,Madagascar
6885,6885,2020-06-04 12:04:13,-88.4807,-141.899,Belarus
6886,6886,2018-04-01 02:35:09,-86.4791,-169.547,Algeria
6887,6887,2018-12-21 15:03:24,-86.4791,-169.547,Algeria
6888,6888,2018-02-12 16:36:57,-55.3123,-170.812,Burundi
6889,6889,2022-04-27 11:39:22,-18.4997,-115.447,Benin
6890,6890,2018-01-25 11:16:07,5.15028,-170.673,Cyprus
6891,6891,2020-10-26 12:52:16,-79.5566,-124.716,Anguilla
6892,6892,2022-04-11 08:17:40,-56.3743,60.8553,Montenegro
6893,6893,2022-03-05 15:09:26,-60.6942,-125.106,Mongolia
6894,6894,2019-08-24 21:12:30,53.8784,-91.7679,Kazakhstan
6895,6895,2020-09-22 16:24:10,16.478,103.528,South Georgia and the South Sandwich Islands
6896,6896,2017-12-16 03:37:10,-89.3669,-170.886,Azerbaijan
6897,6897,2021-11-25 01:48:49,-57.9592,-60.2,Denmark
6898,6898,2021-10-10 23:39:48,0.154176,37.0635,Turkmenistan
6899,6899,2020-05-10 01:58:24,-86.0128,-174.9,Antigua and Barbuda
6900,6900,2022-10-08 08:51:52,-79.9059,81.9977,Iraq
6901,6901,2018-09-08 23:00:27,3.78915,82.2096,Albania
6902,6902,2018-03-21 23:17:22,-23.5929,68.2925,Myanmar
6903,6903,2019-08-06 07:01:59,-24.7491,-147.353,Palestinian Territory
6904,6904,2021-05-19 05:07:01,-86.4791,-169.547,Algeria
6905,6905,2022-07-16 19:27:37,-53.1927,163.129,Armenia
6906,6906,2019-07-12 06:22:04,-88.5425,-157.374,Central African Republic
6907,6907,2021-10-22 20:59:51,-77.5336,-161.068,Belize
6908,6908,2019-03-30 01:29:16,41.9709,-71.9926,Nigeria
6909,6909,2019-02-26 04:01:32,40.9979,-41.5076,Malawi
6910,6910,2021-02-11 22:09:42,-33.419,-30.8532,New Zealand
6911,6911,2017-11-17 13:17:53,-70.0751,13.0909,Nicaragua
6912,6912,2018-02-13 17:54:57,-86.4791,-169.547,Algeria
6913,6913,2017-12-25 01:22:36,-88.3754,-164.273,Afghanistan
6914,6914,2020-04-30 04:36:25,-84.7827,-120.772,Gibraltar
6915,6915,2018-11-30 17:56:33,-1.3425,84.5192,Libyan Arab Jamahiriya
6916,6916,2020-04-26 04:12:09,-73.9714,-119.315,Solomon Islands
6917,6917,2019-09-13 07:29:22,-67.1792,-141.887,Bulgaria
6918,6918,2021-08-07 19:20:47,-86.4791,-169.547,Algeria
6919,6919,2020-06-25 13:00:37,-55.3123,-170.812,Burundi
6920,6920,2020-09-23 08:30:12,-88.3754,-164.273,Afghanistan
6921,6921,2021-09-10 14:32:33,-65.3676,-167.484,Greece
6922,6922,2019-11-17 03:45:44,-57.8716,-91.4919,Chile
6923,6923,2020-06-28 16:37:41,-56.979,-117.695,Central African Republic
6924,6924,2022-07-23 04:22:02,-48.7219,15.3796,Niue
6925,6925,2019-08-06 23:19:50,-76.2967,-136.501,Australia
6926,6926,2020-01-25 00:15:10,64.6358,-143.754,Bolivia
6927,6927,2018-04-07 23:42:17,56.3321,-138.578,Belgium
6928,6928,2019-01-14 16:32:23,-86.4063,-136.657,Aruba
6929,6929,2020-02-11 06:45:46,-86.0128,-174.9,Antigua and Barbuda
6930,6930,2020-01-26 22:13:17,-74.5902,69.3225,Kazakhstan
6931,6931,2020-01-20 16:31:38,60.752,21.4831,Guyana
6932,6932,2018-02-27 04:45:22,-88.3754,-164.273,Afghanistan
6933,6933,2020-12-16 07:21:49,-86.4063,-136.657,Aruba
6934,6934,2018-07-31 23:15:23,-86.0128,-174.9,Antigua and Barbuda
6935,6935,2020-06-19 10:13:26,-72.9131,-37.688,Nigeria
6936,6936,2020-07-01 18:58:26,-73.6628,-67.9815,Korea
